Order_ID,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Country,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Sales,Cost,Profit,Payment_Method,Order_Status,Order_Date,Delivery_Date,Customer_Rating
ORD-1007004,CUST-28675,Noah Anderson,Female,56.0,Premium,United States,Arizona,Phoenix,Books,Non-Fiction,Children Book,2777.95,3,5.0,416.69,367.93,8285.09,7556.92,728.17,Cash on Delivery,Cancelled,2024-09-21,2024-09-25,3.4
ORD-1007005,CUST-22313,Aditya Patel,Female,70.0,Regular,United Kingdom,England,Birmingham,fashion,Accessories,Handbag,6117.99,2,10.0,1223.6,197.07,11209.45,8216.1,2993.35,UPI,Delivered,2026-06-28,2026-06-30,4.3
ORD-1007006,CUST-26003,Emma Anderson,Female,34.0,Regular,India,West Bengal,Kolkata,Electronics,Computer,Headphones,32799.92,1,10.0,3279.99,188.8,29708.73,29476.49,232.24,UPI,Returned,2025-07-01,2025-07-08,5.0
ORD-1007007,CUST-16168,Aditya Wilson,Male,41.0,Regular,United States,California,Los Angeles,Fashion,Accessories,Dress,6438.84,2,5.0,643.88,383.01,12616.81,9796.59,2820.22,Debit Card,Delivered,2023-09-23,2023-09-24,3.6
ORD-1007008,CUST-23852,Neha Reddy,Female,46.0,Regular,India,Telangana,Hyderabad,Sports,Team Sports,Yoga Mat,4967.82,2,0.0,0.0,159.22,10094.86,8333.32,1761.54,Net Banking,Delivered,2023-09-05,2023-09-11,
ORD-1007009,CUST-14549,Kavya Wilson,Female,58.0,VIP,Australia,Queensland,Brisbane,Grocery,Food,Snacks Pack,885.09,1,10.0,88.51,308.2,1104.78,934.56,170.22,Wallet,Delivered,2024-04-18,2024-04-26,3.6
ORD-1007010,CUST-33609,Aditya Smith,Male,31.0,Premium,India,Maharashtra,Pune,Sports,Outdoor,Running Shoes,8108.37,4,10.0,3243.35,113.69,29303.82,24217.16,5086.66,Cash on Delivery,Delivered,2025-07-13,2025-07-17,4.6
ORD-1007011,CUST-30841,Arjun Gupta,Male,48.0,New,United Kingdom,England,Birmingham,Fashion,Footwear,Handbag,1249.55,3,0.0,0.0,108.62,3857.27,2596.73,1260.54,Debit Card,Delivered,2026-03-16,2026-03-19,4.3
ORD-1007012,CUST-25799,Aarav Das,Other,40.0,VIP,Australia,Western Australia,Perth,Sports,Outdoor,Dumbbell Set,2566.39,3,10.0,769.92,320.3,7249.55,6392.64,856.91,UPI,Delivered,2024-06-03,2024-06-07,5.0
ORD-1007013,CUST-25035,Ava Brown,Female,59.0,Premium,India,Telangana,Hyderabad,Sports,Team Sports,Dumbbell Set,2426.62,1,30.0,727.99,0.0,1698.63,1814.37,-115.74,Net Banking,Delivered,2023-04-13,2023-04-18,4.6
ORD-1007014,CUST-22805,Olivia Johnson,Female,52.0,,India,Maharashtra,Mumbai,Electronics,Mobile,Laptop,27570.08,1,15.0,4135.51,155.11,23589.68,21682.93,1906.75,Wallet,Cancelled,2026-08-01,2026-08-07,4.5
ORD-1007015,CUST-13905,Saurabh Wilson,Female,48.0,VIP,Canada,British Columbia,Vancouver,Electronics,Wearable,Smartwatch,21420.01,1,5.0,1071.0,81.53,20430.54,18216.73,2213.81,UPI,Delivered,2023-10-05,2023-10-11,4.4
ORD-1007016,CUST-33772,Aarav Smith,Female,59.0,Regular,India,Maharashtra,Pune,Fashion,,Jacket,5057.32,2,0.0,0.0,58.59,10173.23,8596.68,1576.55,Debit Card,Cancelled,2026-08-19,2026-08-24,2.9
ORD-1007017,CUST-31249,William Gupta,Female,34.0,VIP,India,Karnataka,Bengaluru,Electronics,Computer,Laptop,54714.85,1,5.0,2735.74,57.8,52036.91,45826.73,6210.18,Net Banking,Returned,2025-12-31,2026-01-02,5.0
ORD-1007018,CUST-21597,Vivaan Das,Female,35.0,Regular,Canada,Ontario,Toronto,Electronics,Computer,Headphones,63776.66,1,20.0,12755.33,190.94,51212.27,57202.55,-5990.28,UPI,Delivered,2025-08-05,2025-08-14,3.0
ORD-1007019,CUST-20609,Ananya Taylor,Male,46.0,Regular,India,Delhi,Delhi,Books,Non-Fiction,Textbook,968.51,2,5.0,96.85,46.91,1887.08,1703.75,183.33,Wallet,Delivered,2025-03-19,2025-03-22,3.6
ORD-1007020,CUST-27007,Rohan Singh,Female,40.0,New,United States,Arizona,Phoenix,Grocery,Food,Snacks Pack,1508.89,4,15.0,905.33,160.59,5290.82,5101.88,188.94,Cash on Delivery,Delivered,2025-05-01,2025-05-03,3.8
ORD-1007021,CUST-26642,Olivia Brown,Female,34.0,VIP,India,Telangana,Hyderabad,Grocery,Beverages,Breakfast Cereal,585.83,1,5.0,29.29,0.0,556.54,555.41,1.13,Wallet,Delivered,2025-05-22,2025-05-27,2.7
ORD-1007022,CUST-25802,Emma Brown,Male,28.0,Regular,United States,Arizona,Phoenix,Electronics,Computer,Headphones,32094.56,2,20.0,12837.82,202.73,51554.03,50405.98,1148.05,UPI,Delivered,2026-04-10,2026-04-14,3.5
ORD-1007023,CUST-24153,Emma Gupta,Male,35.0,Premium,India,Maharashtra,Mumbai,Grocery,Beverages,Breakfast Cereal,933.78,3,5.0,140.07,216.1,2877.37,2755.18,122.19,Net Banking,Delivered,2023-05-11,2023-05-13,4.7
ORD-1007024,CUST-15237,Sophia Wilson,Male,27.0,Regular,India,Tamil Nadu,Chennai,fashion,Men,T-Shirt,2412.8,1,10.0,241.28,192.4,2363.92,1928.44,435.48,UPI,Delivered,2023-08-16,2023-08-22,3.8
ORD-1007025,CUST-17302,Arjun Mehta,Female,26.0,Regular,India,Maharashtra,Pune,Home & Kitchen,Home Decor,Office Chair,14144.76,2,25.0,7072.38,250.85,21467.99,23482.23,-2014.24,Wallet,Delivered,2026-02-06,2026-02-11,
ORD-1007026,CUST-18988,Arjun Singh,Male,35.0,Premium,India,Maharashtra,Mumbai,Home & Kitchen,Kitchen,Office Chair,390.94,2,10.0,78.19,156.5,860.19,687.97,172.22,Cash on Delivery,Delivered,2026-08-10,2026-08-16,
ORD-1007027,CUST-28986,Noah Wilson,Female,,Regular,Australia,New South Wales,Sydney,Electronics,Mobile,Tablet,81662.2,3,10.0,24498.66,132.18,220620.12,202824.92,17795.2,Debit Card,Delivered,2024-04-22,2024-04-29,3.2
ORD-1007028,CUST-22520,Arjun Johnson,Male,40.0,New,India,Maharashtra,Pune,Sports,Team Sports,Running Shoes,6042.15,1,40.0,2416.86,86.04,3711.33,5347.94,-1636.61,Credit Card,Delivered,2024-07-01,2024-07-03,3.7
ORD-1007029,CUST-23861,Emma Das,Male,45.0,VIP,India,Karnataka,Bengaluru,Grocery,Food,Breakfast Cereal,1556.18,1,0.0,0.0,162.59,1718.77,1424.47,294.3,Credit Card,Delivered,2026-06-16,2026-06-18,4.5
ORD-1007030,CUST-23870,Sophia Patel,,43.0,Regular,India,West Bengal,Kolkata,Home & Kitchen,Home Decor,Bedsheet,10443.02,1,0.0,0.0,169.3,10612.32,7666.92,2945.4,Wallet,Delivered,2025-05-01,2025-05-04,2.4
ORD-1007031,CUST-27148,Aditya Smith,Female,47.0,Regular,India,Tamil Nadu,Chennai,Electronics,Computer,Smartphone,34622.24,3,0.0,0.0,256.96,104123.68,87348.99,16774.69,Net Banking,Delivered,2025-01-10,,4.1
ORD-1007032,CUST-10121,Ananya Mehta,Female,65.0,Regular,Australia,Queensland,Brisbane,Fashion,Footwear,Shoes,8120.09,2,25.0,4060.05,263.58,12443.71,11554.83,888.88,Credit Card,Delivered,2025-11-17,,3.8
ORD-1007033,CUST-26528,Emma Brown,,36.0,New,India,Maharashtra,Mumbai,Home & Kitchen,Home Decor,Table Lamp,8399.73,1,15.0,1259.96,142.71,7282.48,6767.84,514.64,Wallet,Delivered,2025-12-01,2025-12-04,4.2
ORD-1007034,CUST-16015,Liam Brown,Male,48.0,Regular,India,Telangana,Hyderabad,Fashion,Accessories,Shoes,8465.97,2,20.0,3386.39,0.0,13545.55,11549.06,1996.49,Net Banking,Delivered,2025-06-07,2025-06-13,4.7
ORD-1007035,CUST-30447,Ava Smith,Female,31.0,Premium,India,Tamil Nadu,Chennai,Fashion,Accessories,Shoes,5695.15,1,0.0,0.0,236.51,5931.66,4581.76,1349.9,,Delivered,2024-11-04,2024-11-09,4.4
ORD-1007036,CUST-29914,Noah Das,Male,48.0,Regular,United States,California,Los Angeles,Electronics,Audio,Smartphone,24111.03,1,5.0,1205.55,241.58,23147.06,19607.98,3539.08,UPI,Delivered,2025-11-14,2025-11-19,3.9
ORD-1007037,CUST-30860,Neha Brown,Female,53.0,Regular,India,Karnataka,Bengaluru,Electronics,Audio,Laptop,52163.21,4,10.0,20865.28,184.32,187971.88,167047.36,20924.52,Wallet,Delivered,2026-06-21,2026-06-25,3.0
ORD-1007038,CUST-25606,Olivia Das,Female,41.0,Regular,India,Telangana,Hyderabad,Grocery,Household,Coffee,2999.11,2,10.0,599.82,107.01,5505.41,5401.43,103.98,Net Banking,Delivered,2026-06-29,2026-07-06,3.3
ORD-1007039,CUST-22165,William Anderson,Male,42.0,Regular,Canada,Ontario,Toronto,Home & Kitchen,Home Decor,Office Chair,3343.15,2,0.0,0.0,157.02,6843.32,5465.39,1377.93,Credit Card,Delivered,2026-02-04,2026-02-07,4.4
ORD-1007040,CUST-15646,William Patel,Female,19.0,Regular,India,Maharashtra,Mumbai,Electronics,Audio,Laptop,28854.21,2,20.0,11541.68,71.48,46238.22,47592.55,-1354.33,Credit Card,Delivered,2023-06-17,2023-06-23,3.8
ORD-1007041,CUST-32861,Priya Singh,Male,50.0,New,India,Telangana,Hyderabad,Fashion,Women,T-Shirt,2619.15,2,20.0,1047.66,255.25,4445.89,3748.49,697.4,Cash on Delivery,Delivered,2025-02-09,2025-02-16,2.7
ORD-1007042,CUST-31713,Vivaan Singh,Female,42.0,Premium,India,Karnataka,Bengaluru,Sports,Fitness,Football,5315.01,1,,1063.0,230.9,4482.91,4290.34,192.57,Credit Card,Delivered,2025-03-29,2025-04-02,3.5
ORD-1007043,CUST-28588,Neha Sharma,Female,66.0,,Australia,New South Wales,Sydney,Beauty,Skincare,Perfume,12311.91,1,15.0,1846.79,266.28,10731.4,9547.93,1183.47,Debit Card,Delivered,2024-07-02,2024-07-13,5.0
ORD-1007044,CUST-23441,William Reddy,Female,64.0,Regular,United Kingdom,England,,Fashion,Women,Jacket,2212.4,4,5.0,442.48,176.53,8583.65,6252.64,2331.01,Net Banking,Delivered,2024-10-22,2024-10-30,4.6
ORD-1007045,CUST-20105,Ananya Patel,Female,35.0,VIP,United States,Texas,Houston,Books,Non-Fiction,Novel,1333.73,1,10.0,133.37,200.51,1400.87,1196.75,204.12,Net Banking,Delivered,2025-09-14,2025-09-21,3.3
ORD-1007046,CUST-25104,Aarav Sharma,Male,20.0,Regular,India,Delhi,Delhi,Fashion,Men,Jacket,7613.11,2,10.0,1522.62,47.5,13751.1,11400.3,2350.8,Wallet,Delivered,2023-10-03,2023-10-06,3.7
ORD-1007047,CUST-34712,Rohan Thomas,Male,60.0,Regular,India,Maharashtra,Pune,Fashion,Women,T-Shirt,8660.1,2,0.0,0.0,128.98,17449.18,11520.98,5928.2,Debit Card,Delivered,2025-03-16,2025-03-24,
ORD-1007048,CUST-31104,Ava Sharma,Female,68.0,Regular,Australia,Victoria,Melbourne,Fashion,Men,T-Shirt,3914.39,1,0.0,0.0,260.95,4175.34,3240.44,934.9,Wallet,Delivered,2024-04-26,2024-05-05,4.3
ORD-1007049,CUST-34446,William Brown,Female,54.0,New,India,Tamil Nadu,Chennai,Electronics,Audio,Tablet,38309.94,3,10.0,11492.98,103.66,103540.5,105714.13,-2173.63,Wallet,Delivered,2023-05-10,2023-05-14,4.4
ORD-1007050,CUST-20309,James Sharma,Male,32.0,Regular,India,Tamil Nadu,Chennai,Electronics,Audio,Headphones,52858.61,1,15.0,7928.79,161.78,45091.6,47985.35,-2893.75,Net Banking,Delivered,2026-08-29,2026-09-01,4.4
ORD-1007051,CUST-31660,Vivaan Brown,Male,45.0,VIP,India,Tamil Nadu,Chennai,Grocery,Household,Cooking Oil,3094.17,2,25.0,1547.09,126.24,4767.49,5142.73,-375.24,,Delivered,2024-08-07,2024-08-11,5.0
ORD-1007052,CUST-28604,Rohan Anderson,Female,61.0,New,India,Karnataka,Bengaluru,Books,Education,Textbook,1728.81,2,20.0,691.52,108.07,2874.17,3170.24,-296.07,UPI,Delivered,2026-01-31,2026-02-06,3.9
ORD-1007053,CUST-11320,Noah Das,Other,46.0,VIP,Canada,Quebec,Montreal,Electronics,Mobile,Smartwatch,61395.22,5,10.0,30697.61,196.91,276475.4,258837.1,17638.3,Credit Card,Delivered,2026-01-10,2026-01-13,3.4
ORD-1007054,CUST-18677,Noah Das,Female,65.0,Regular,United Kingdom,England,Liverpool,Home & Kitchen,Furniture,Cookware Set,7028.14,4,15.0,4216.88,278.38,24174.06,20837.22,3336.84,UPI,Delivered,2025-01-21,2025-01-30,5.0
ORD-1007055,CUST-12736,Rahul Kumar,Male,49.0,Regular,India,Gujarat,Ahmedabad,Books,Fiction,Textbook,2612.92,1,5.0,130.65,129.67,2611.94,2169.66,442.28,Debit Card,Cancelled,2025-10-19,2025-10-25,3.7
ORD-1007056,CUST-24632,Aditya Das,,48.0,Regular,United States,Illinois,Chicago,Home & Kitchen,Furniture,Office Chair,16912.85,1,5.0,845.64,339.15,16406.36,12080.78,4325.58,Cash on Delivery,Delivered,2026-02-13,2026-02-17,3.9
ORD-1007057,CUST-16710,Rahul Smith,Male,34.0,New,India,Tamil Nadu,Chennai,home & kitchen,Kitchen,Table Lamp,18450.95,3,0.0,0.0,70.19,55423.04,41184.46,14238.58,Wallet,Delivered,2023-03-14,,3.6
ORD-1007058,CUST-12615,Rahul Thomas,Male,53.0,New,Canada,British Columbia,Vancouver,Fashion,Women,T-Shirt,7009.44,1,10.0,700.94,333.62,6642.12,5694.19,947.93,Wallet,Delivered,2025-05-16,2025-05-22,4.4
ORD-1007059,CUST-20523,,Male,47.0,Premium,United Kingdom,England,Manchester,Fashion,Accessories,Shoes,1146.57,2,25.0,573.28,316.45,2036.31,2097.74,-61.43,Net Banking,Delivered,2024-03-06,2024-03-12,
ORD-1007060,CUST-16932,Ava Singh,Male,67.0,,India,Delhi,Delhi,Fashion,Men,Jeans,5699.13,2,20.0,2279.65,157.56,9276.17,9979.04,-702.87,UPI,Delivered,2024-02-29,2024-03-01,2.0
ORD-1007061,CUST-33755,Kavya Smith,Female,37.0,Regular,India,Delhi,Delhi,Beauty,Cosmetics,Makeup Kit,10848.1,2,0.0,0.0,137.32,21833.52,16225.59,5607.93,Debit Card,Delivered,2024-04-05,2024-04-11,
ORD-1007062,CUST-17585,Neha Smith,Male,23.0,Regular,India,West Bengal,Kolkata,Electronics,Wearable,Smartphone,67954.1,1,20.0,13590.82,179.64,54542.92,62264.37,-7721.45,Debit Card,Delivered,2023-06-30,2023-07-04,5.0
ORD-1007063,CUST-33056,Olivia Johnson,Female,54.0,,India,Telangana,Hyderabad,Grocery,Beverages,Coffee,1364.79,4,0.0,0.0,88.45,5547.61,4851.69,695.92,Net Banking,Delivered,2023-08-22,2023-08-28,3.1
ORD-1007064,CUST-26344,Vivaan Wilson,,59.0,VIP,India,Telangana,Hyderabad,Beauty,Haircare,Perfume,4393.94,1,20.0,878.79,25.9,3541.05,3263.32,277.73,Net Banking,Delivered,2023-05-29,2023-05-30,3.8
ORD-1007065,CUST-27310,Noah Sharma,Female,24.0,Regular,India,West Bengal,Kolkata,Electronics,Mobile,Headphones,45746.68,2,10.0,9149.34,140.36,82484.38,84605.9,-2121.52,UPI,Delivered,2026-02-10,2026-02-15,5.0
ORD-1007066,CUST-34037,Aarav Sharma,Female,63.0,Regular,United States,Illinois,Chicago,Electronics,Audio,Laptop,42340.09,2,30.0,25404.05,331.72,59607.85,76657.44,-17049.59,,Delivered,2026-02-06,2026-02-13,4.3
ORD-1007067,CUST-16869,Liam Das,Female,26.0,Regular,India,Gujarat,Ahmedabad,Beauty,Fragrance,Sunscreen,9982.93,1,15.0,1497.44,62.95,8548.44,6784.8,1763.64,Credit Card,Delivered,2025-01-29,2025-01-30,4.5
ORD-1007068,CUST-11701,Rohan Brown,Male,39.0,New,United States,,Phoenix,Fashion,Accessories,Jacket,3428.26,2,5.0,342.83,196.43,6710.12,4953.24,1756.88,UPI,Delivered,2025-05-18,2025-05-23,4.5
ORD-1007069,CUST-26794,Emma Thomas,Male,67.0,New,India,West Bengal,Kolkata,Fashion,Footwear,Jeans,3227.41,1,10.0,322.74,209.87,3114.54,2914.94,199.6,Net Banking,Delivered,2025-08-18,2025-08-26,3.8
ORD-1007070,CUST-22279,Emma Gupta,Female,48.0,,Canada,British Columbia,Vancouver,Sports,Outdoor,Dumbbell Set,12555.03,2,5.0,1255.5,365.47,24220.03,19876.1,4343.93,Wallet,Delivered,2026-05-21,2026-05-29,3.8
ORD-1007071,CUST-14221,Aarav Wilson,Male,54.0,Premium,Australia,Victoria,Melbourne,Beauty,Haircare,Hair Dryer,14314.31,1,15.0,2147.15,39.62,12206.78,9729.92,2476.86,Credit Card,Returned,2025-06-25,,
ORD-1007072,CUST-23883,Sophia Kumar,Female,25.0,Premium,United States,Illinois,Chicago,Electronics,Computer,Headphones,75602.25,1,10.0,7560.23,178.39,68220.41,62537.94,5682.47,Wallet,Delivered,2024-03-13,2024-03-20,4.0
ORD-1007073,CUST-14779,Rohan Patel,Female,57.0,Premium,United Kingdom,England,Birmingham,Electronics,Wearable,Smartwatch,48305.34,1,15.0,7245.8,275.54,41335.08,43829.6,-2494.52,Cash on Delivery,Delivered,2026-01-12,2026-01-16,4.2
ORD-1007074,CUST-10640,Aisha Smith,Female,23.0,,India,Gujarat,Ahmedabad,Books,Fiction,Business Book,1929.76,1,20.0,385.95,69.66,1613.47,1641.93,-28.46,Cash on Delivery,Delivered,2026-04-17,2026-04-25,
ORD-1007075,CUST-15644,Ananya Das,Female,53.0,Premium,Australia,Western Australia,Perth,Beauty,Fragrance,Sunscreen,8635.49,1,5.0,431.77,120.93,8324.65,5868.86,2455.79,Net Banking,Delivered,2023-02-05,2023-02-10,3.5
ORD-1007076,CUST-16699,Saurabh Gupta,Male,46.0,Premium,United Kingdom,England,Manchester,Fashion,Accessories,Jacket,5866.13,2,20.0,2346.45,318.1,9703.91,8312.68,1391.23,Net Banking,Cancelled,2023-03-26,2023-04-01,4.5
ORD-1007077,CUST-26998,Saurabh Anderson,Male,40.0,Regular,United Kingdom,England,Birmingham,Grocery,Food,Snacks Pack,3133.73,3,25.0,2350.3,197.22,7248.11,8538.94,-1290.83,Debit Card,Delivered,2023-04-14,2023-04-22,2.0
ORD-1007078,CUST-11840,Ananya Singh,Female,18.0,Regular,India,West Bengal,Kolkata,Sports,Outdoor,Cricket Bat,15138.97,1,15.0,2270.85,100.07,12968.19,11854.98,1113.21,Cash on Delivery,Delivered,2023-02-19,2023-02-28,3.9
ORD-1007079,CUST-13216,Liam Kumar,Female,21.0,Premium,United States,California,Los Angeles,Electronics,Audio,Bluetooth Speaker,81994.4,2,5.0,8199.44,273.76,156063.12,144717.51,11345.61,Wallet,Delivered,2023-05-30,2023-06-03,3.8
ORD-1007080,CUST-32414,Aisha Kumar,Male,31.0,Premium,India,Gujarat,Ahmedabad,Electronics,Audio,Headphones,13938.06,1,5.0,696.9,99.9,13341.06,12961.5,379.56,Debit Card,Delivered,2024-10-17,2024-10-20,3.9
ORD-1007081,CUST-29791,Saurabh Singh,Female,22.0,Regular,United Kingdom,England,Liverpool,Sports,Fitness,Running Shoes,3134.89,1,30.0,940.47,348.52,2542.94,2936.3,-393.36,Wallet,Delivered,2026-02-05,2026-02-12,4.1
ORD-1007082,CUST-24244,Neha Smith,Female,48.0,New,United Kingdom,England,Manchester,Fashion,Men,Jacket,6384.81,4,15.0,3830.89,326.61,22034.96,17338.05,4696.91,Cash on Delivery,Delivered,2023-01-21,2023-01-25,2.0
ORD-1007083,CUST-15626,William Reddy,Female,23.0,Regular,Canada,Quebec,Montreal,Fashion,Men,T-Shirt,5806.7,2,0.0,0.0,259.13,11872.53,9381.17,2491.36,Debit Card,Delivered,2026-08-01,2026-08-09,5.0
ORD-1007084,CUST-26155,Aarav Brown,Male,50.0,New,India,Telangana,Hyderabad,Books,Education,Children Book,751.3,1,5.0,37.56,57.37,771.11,689.58,81.53,Credit Card,Delivered,2024-01-25,2024-01-31,3.0
ORD-1007085,CUST-17898,William Patel,Female,65.0,Regular,United Kingdom,England,Liverpool,Books,Education,Novel,,1,30.0,613.3,159.76,1590.8,1774.29,-183.49,Wallet,Delivered,2024-04-10,2024-04-17,
ORD-1007086,CUST-24202,Priya Sharma,Male,64.0,Regular,India,Karnataka,Bengaluru,Home & Kitchen,Kitchen,Mixer,17881.45,2,10.0,3576.29,58.41,32245.02,28679.92,3565.1,UPI,Cancelled,2024-11-08,2024-11-14,4.7
ORD-1007087,CUST-27812,Rohan Mehta,Female,64.0,VIP,India,Delhi,Delhi,Electronics,Computer,Headphones,57515.0,3,0.0,0.0,53.52,172598.52,154355.08,18243.44,Cash on Delivery,Delivered,2024-09-16,2024-09-24,4.0
ORD-1007088,CUST-21037,William Wilson,Male,42.0,Regular,India,Telangana,Hyderabad,Sports,Team Sports,Football,4655.76,1,25.0,1163.94,67.15,3558.97,4194.96,-635.99,Cash on Delivery,Delivered,2024-07-21,2024-07-24,3.6
ORD-1007089,CUST-26424,Vivaan Thomas,Female,59.0,VIP,United Kingdom,England,London,Electronics,Computer,Headphones,16761.77,3,20.0,10057.06,193.47,40421.72,42669.59,-2247.87,Wallet,Delivered,2025-03-31,2025-04-05,4.4
ORD-1007090,CUST-28120,William Reddy,Male,24.0,Regular,United Kingdom,England,Liverpool,Sports,Fitness,Cricket Bat,7997.41,1,5.0,399.87,236.62,7834.16,6166.41,1667.75,Net Banking,Delivered,2024-11-30,2024-12-05,4.2
ORD-1007091,CUST-22938,Saurabh Mehta,Female,58.0,,United Kingdom,England,Liverpool,Home & Kitchen,Furniture,Storage Box,16290.78,3,0.0,0.0,204.39,49076.73,36207.99,12868.74,Credit Card,Cancelled,2024-12-31,2025-01-04,2.5
ORD-1007092,CUST-14543,William Das,Male,19.0,VIP,United Kingdom,England,Manchester,Books,Non-Fiction,Business Book,347.26,2,0.0,0.0,410.25,1104.77,828.44,276.33,Wallet,Delivered,2024-05-10,2024-05-14,3.2
ORD-1007093,CUST-17349,Emma Taylor,Female,36.0,New,India,Tamil Nadu,Chennai,Home & Kitchen,Home Decor,Bedsheet,9279.12,1,10.0,927.91,94.19,8445.4,7065.47,1379.93,Cash on Delivery,Delivered,2023-10-27,2023-10-31,2.6
ORD-1007094,CUST-15121,Ava Wilson,Male,70.0,Regular,India,Maharashtra,Pune,Grocery,Beverages,Cooking Oil,986.86,2,30.0,592.12,111.78,1493.38,1699.29,-205.91,Debit Card,Delivered,2025-04-04,2025-04-08,4.7
ORD-1007095,CUST-25790,Sophia Reddy,Male,65.0,Regular,India,Telangana,Hyderabad,Fashion,Women,Jeans,5563.49,1,0.0,0.0,0.0,5563.49,3998.17,1565.32,Cash on Delivery,Delivered,2023-06-26,2023-06-30,3.5
ORD-1007096,CUST-17941,Aarav Sharma,Male,46.0,Regular,India,West Bengal,Kolkata,Books,Non-Fiction,Textbook,1279.28,2,0.0,0.0,155.83,2714.39,2158.42,555.97,Wallet,Delivered,2023-01-07,2023-01-13,4.3
ORD-1007097,CUST-22432,Saurabh Johnson,Female,68.0,Regular,India,West Bengal,Kolkata,Fashion,Men,Dress,2933.8,1,5.0,146.69,109.15,2896.26,2037.59,858.67,,Delivered,2026-03-11,2026-03-15,4.4
ORD-1007098,CUST-29504,Noah Thomas,Male,,Premium,India,Tamil Nadu,Chennai,Beauty,Fragrance,Shampoo,8562.17,1,20.0,1712.43,256.49,7106.23,5841.71,1264.52,Cash on Delivery,Cancelled,2023-10-26,2023-10-27,4.0
ORD-1007099,CUST-24753,Aditya Brown,Female,28.0,Regular,United Kingdom,England,Birmingham,Electronics,Computer,Smartwatch,75821.17,4,10.0,30328.47,358.52,273314.73,270205.34,3109.39,Net Banking,Delivered,2024-08-20,2024-08-27,4.1
ORD-1007100,CUST-16641,Rahul Anderson,Female,18.0,Premium,India,Delhi,Delhi,Electronics,Wearable,Smartphone,57821.67,1,40.0,23128.67,241.09,34934.09,53191.43,-18257.34,Debit Card,Delivered,2026-01-14,2026-01-18,3.8
ORD-1007101,CUST-19704,Aarav Singh,Female,24.0,Premium,United States,Texas,Houston,Home & Kitchen,Furniture,Cookware Set,3732.06,2,10.0,746.41,299.97,7017.68,6056.87,960.81,Cash on Delivery,Delivered,2025-10-12,2025-10-22,3.9
ORD-1007102,CUST-34184,,Male,64.0,Premium,India,Gujarat,Ahmedabad,Beauty,Skincare,Face Cream,4360.73,3,10.0,1308.22,139.1,11913.07,10790.49,1122.58,Cash on Delivery,Delivered,2024-03-16,2024-03-20,
ORD-1007103,CUST-19836,Emma Das,Female,20.0,Premium,India,Karnataka,Bengaluru,Beauty,Haircare,Makeup Kit,4480.24,1,25.0,1120.06,97.52,3457.7,2961.4,496.3,Net Banking,Returned,2025-06-07,2025-06-12,4.8
ORD-1007104,CUST-22459,Aditya Johnson,Male,32.0,,Canada,Ontario,Toronto,Electronics,Computer,Bluetooth Speaker,26462.8,1,5.0,1323.14,302.21,25441.87,22833.4,2608.47,Net Banking,Delivered,2023-08-07,2023-08-15,4.4
ORD-1007105,CUST-11502,Rahul Wilson,Male,41.0,Regular,India,West Bengal,Kolkata,Home & Kitchen,Furniture,Storage Box,15753.54,1,20.0,3150.71,108.07,12710.9,12470.04,240.86,Net Banking,Delivered,2023-06-22,2023-06-24,3.9
ORD-1007106,CUST-23026,Emma Wilson,Female,18.0,Regular,India,,Bengaluru,sports,Team Sports,Football,5270.82,4,15.0,3162.49,98.16,18018.95,15839.2,2179.75,Net Banking,Delivered,2023-08-10,2023-08-17,3.6
ORD-1007107,CUST-17496,Aditya Das,Female,34.0,New,India,Gujarat,Ahmedabad,Fashion,Accessories,Dress,3117.08,1,25.0,779.27,99.67,2437.48,2377.87,59.61,Wallet,Delivered,2025-01-02,2025-01-07,4.2
ORD-1007108,CUST-23126,Emma Anderson,Male,33.0,New,India,Gujarat,Ahmedabad,Grocery,Household,Cooking Oil,2125.89,2,15.0,637.77,161.68,3775.69,3948.48,-172.79,UPI,Delivered,2024-05-08,2024-05-13,3.6
ORD-1007109,CUST-34416,Ava Mehta,Female,39.0,Regular,India,West Bengal,Kolkata,Electronics,Mobile,Laptop,11964.24,1,0.0,0.0,139.18,12103.42,9853.66,2249.76,Credit Card,Delivered,2024-10-24,2024-10-29,4.2
ORD-1007110,CUST-28158,Saurabh Thomas,,44.0,Premium,India,Tamil Nadu,Chennai,Fashion,Accessories,Jeans,3856.36,3,20.0,2313.82,129.5,9384.76,7797.19,1587.57,Wallet,Delivered,2024-12-01,2024-12-05,3.6
ORD-1007111,CUST-28958,Aditya Smith,Female,,Regular,United States,Arizona,Phoenix,Electronics,Mobile,Smartwatch,14661.24,3,,8796.74,419.93,35606.91,40743.59,-5136.68,Credit Card,Cancelled,2023-04-04,2023-04-13,4.5
